age,employment_years,annual_income,monthly_income,savings_balance,total_assets,total_liabilities,credit_cards,existing_loans,monthly_payment,loan_amount,loan_term,dependents,marital_status,education,employment_status,home_ownership,loan_purpose,previous_default,debt_to_income,new_loan_payment_ratio,new_loan_payment_ratio_binned,ratio_times_debt,risk_score,loan_approved
25,7,200000,16666.666666666668,2778,50000,45547,3,11284,500,18353.299837745988,12,0,married,bachelor,employed,own,business,no,0.029999999998199998,0.09176649918872994,0.0,0.002752994975496718,87.8103707325301,0
50,5,200000,16666.666666666668,1159,63342,35665,1,19359,500,10000.0,6,0,divorced,phd,employed,mortgage,other,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
27,3,200000,16666.666666666668,4892,175878,14357,3,19151,500,10000.0,36,1,married,bachelor,employed,mortgage,business,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
31,5,200000,16666.666666666668,3607,106663,32404,2,6392,500,15971.365465373863,24,1,divorced,high_school,unemployed,mortgage,home,no,0.029999999998199998,0.03992841366343466,0.0,0.0011978524098311685,89.26173674054887,1
43,6,200000,16666.666666666668,2699,136201,14099,2,5436,500,10000.0,3,3,married,phd,employed,rent,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
22,5,200000,16666.666666666668,3518,87771,10099,3,14483,500,33494.62172690642,36,1,divorced,college,employed,own,business,no,0.029999999998199998,0.05582436954484403,0.0,0.0016747310862448368,88.92353033732006,0
37,5,200000,16666.666666666668,2614,76330,27756,4,13640,515,20524.229257770636,3,0,married,bachelor,employed,other,home,no,0.030899999998145997,0.41048458515541264,1.0,0.012683973680541211,35.9448831720982,0
48,2,200000,16666.666666666668,4207,50000,19522,2,9368,500,18491.96834231185,36,0,single,phd,retired,mortgage,education,no,0.029999999998199998,0.030819947237186413,0.0,0.0009245984170601164,89.4234022580496,0
18,6,200000,16666.666666666668,5273,50000,19881,2,10829,500,10000.0,6,0,single,bachelor,self_employed,other,car,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
36,5,200000,16666.666666666668,2193,50000,50627,5,6788,500,21227.944053346037,12,3,married,high_school,employed,own,home,no,0.029999999998199998,0.10613972026673017,1.0,0.0031841916078108536,87.18532630174391,0
37,4,200000,16666.666666666668,2067,102941,37610,5,5786,500,10000.0,12,0,married,master,unemployed,own,home,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
42,7,200000,16666.666666666668,1894,152988,41664,2,5271,500,17809.032436854453,24,2,married,master,employed,mortgage,other,no,0.029999999998199998,0.04452258109213613,0.0,0.001335677432683943,89.17177761308646,1
22,5,200000,16666.666666666668,1695,153728,10589,1,18520,500,10000.0,12,0,married,college,employed,rent,education,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
21,6,200000,16666.666666666668,1464,50000,20868,1,35445,1380,10000.0,6,0,single,master,self_employed,rent,other,no,0.08279999999503199,0.09999999999999999,0.0,0.008279999999503199,86.67531824353269,0
40,6,200000,16666.666666666668,2863,50000,38914,6,6721,857,27022.63737552115,24,1,single,bachelor,employed,mortgage,home,no,0.051419999996914795,0.06755659343880287,0.0,0.0034737600344148176,88.29856119237425,0
37,6,200000,16666.666666666668,2313,50000,52912,0,10633,572,10000.0,3,1,single,master,employed,own,car,no,0.034319999997940796,0.19999999999999998,1.0,0.006863999999588159,78.62754095261772,0
37,3,200000,16666.666666666668,2876,50000,21186,3,8561,841,10239.760505142189,12,1,married,bachelor,employed,mortgage,home,no,0.05045999999697239,0.05119880252571094,0.0,0.0025834915752923644,88.72310504913659,0
38,5,200000,16666.666666666668,4140,50000,10000,2,11028,522,10000.0,36,3,divorced,master,employed,other,business,no,0.031319999998120795,0.016666666666666666,0.0,0.0005219999999686799,89.61606424221725,0
28,4,200000,16666.666666666668,3776,182968,36748,1,5645,500,35355.99058624855,3,0,single,high_school,employed,other,car,no,0.029999999998199998,0.7071198117249708,2.0,0.021213594350476307,25.694476978501264,1
37,8,200000,16666.666666666668,8409,50000,38669,3,8004,500,13096.640379535229,3,0,single,college,unemployed,mortgage,car,no,0.029999999998199998,0.2619328075907046,1.0,0.007857984227249658,67.08472095987395,0
37,3,200000,16666.666666666668,3083,50000,21386,2,4762,708,26108.50740062047,24,0,single,master,employed,other,business,no,0.042479999997451195,0.06527126850155117,0.0,0.00277272348577953,88.4958366748108,1
27,2,200000,16666.666666666668,2459,50000,32153,5,7828,579,12691.59957936782,6,1,married,bachelor,employed,rent,home,no,0.0347399999979156,0.12691599579367818,1.0,0.004409061693607836,85.96923220607184,0
53,1,200000,16666.666666666668,3171,140047,10000,1,9835,500,10000.0,12,2,divorced,college,self_employed,mortgage,other,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
39,7,200000,16666.666666666668,5000,67253,44121,2,23698,500,30782.109282144836,24,0,single,college,self_employed,other,business,no,0.029999999998199998,0.07695527320536208,0.0,0.0023086581960223428,88.33758119202284,0
23,3,200000,16666.666666666668,15195,50000,32379,0,5842,1038,14693.122606407633,36,1,single,college,unemployed,mortgage,car,no,0.06227999999626319,0.024488537677346052,0.0,0.0015251461264536032,89.03966157767795,0
41,2,200000,16666.666666666668,3894,166475,12634,2,10848,500,10000.0,36,1,married,bachelor,employed,rent,business,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
25,4,200000,16666.666666666668,3451,83792,65827,1,26602,500,56433.82714695712,12,0,divorced,bachelor,employed,mortgage,home,yes,0.029999999998199998,0.2821691357347856,1.0,0.008465074071535662,52.37054744027414,0
42,6,200000,16666.666666666668,6901,50000,10000,2,8137,500,10000.0,12,1,single,master,retired,mortgage,business,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
46,2,200000,16666.666666666668,2049,57051,24721,2,2250,739,10000.0,12,2,single,college,self_employed,rent,debt_consolidation,no,0.0443399999973396,0.049999999999999996,0.0,0.00221699999986698,88.84137095588824,0
26,7,200000,16666.666666666668,2763,123687,60773,1,3157,517,10000.0,3,0,single,high_school,unemployed,mortgage,business,no,0.031019999998138797,0.19999999999999998,1.0,0.006203999999627759,78.67704095261476,0
44,4,200000,16666.666666666668,3806,50000,113301,0,9504,500,16128.34672385606,3,2,single,college,employed,rent,home,no,0.029999999998199998,0.3225669344771212,1.0,0.009677008033733015,52.601239467830105,0
39,10,200000,16666.666666666668,1573,86876,10000,1,6732,529,14426.009841296735,36,0,single,high_school,employed,own,education,yes,0.0317399999980956,0.024043349735494556,0.0,0.0007631359205588089,79.50448400599215,0
43,8,200000,16666.666666666668,1006,74811,26699,2,5934,500,12263.095475687016,3,0,widowed,bachelor,self_employed,own,home,yes,0.029999999998199998,0.2452619095137403,1.0,0.007357857284970737,60.69014129224954,0
53,6,200000,16666.666666666668,4888,50000,19902,1,28969,500,54333.34991018472,36,1,married,college,self_employed,mortgage,debt_consolidation,no,0.029999999998199998,0.0905555831836412,0.0,0.0027166674953462357,87.85764086191783,0
32,7,200000,16666.666666666668,1362,50000,22274,1,9597,500,10000.0,24,0,married,college,employed,mortgage,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
27,3,200000,16666.666666666668,6490,50000,24241,2,10868,527,25374.690047398748,36,0,married,college,self_employed,mortgage,other,no,0.0316199999981028,0.04229115007899791,0.0,0.0013372461654176792,89.19191430604894,0
26,4,200000,16666.666666666668,2218,50000,31294,2,11551,740,10000.0,36,2,divorced,master,employed,own,other,no,0.044399999997335994,0.016666666666666666,0.0,0.0007399999999555999,89.41986424222901,0
26,8,200000,16666.666666666668,2614,50000,134160,2,5775,500,24419.05280628523,6,1,single,bachelor,employed,mortgage,home,no,0.029999999998199998,0.2441905280628523,1.0,0.007325715841446026,70.91109263621578,0
34,5,200000,16666.666666666668,1000,50000,57869,2,10839,500,10000.0,3,0,married,bachelor,employed,mortgage,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
38,4,200000,16666.666666666668,4170,50000,10000,1,4950,500,13463.77714049993,6,1,married,master,retired,rent,other,no,0.029999999998199998,0.13463777140499927,1.0,0.00403913314190763,85.52931525354161,0
37,4,200000,16666.666666666668,4433,50000,11891,1,8143,979,15648.996601274812,3,0,married,master,self_employed,rent,debt_consolidation,no,0.0587399999964756,0.31297993202549623,1.0,0.018384441206074582,54.464998374420006,0
43,5,200000,16666.666666666668,4536,115269,40517,3,6410,556,10000.0,3,1,divorced,bachelor,employed,rent,debt_consolidation,no,0.033359999997998394,0.19999999999999998,1.0,0.006671999999599678,78.64194095261686,0
35,5,200000,16666.666666666668,5634,50000,10000,0,3831,500,11632.563496131579,36,2,widowed,high_school,self_employed,own,education,no,0.029999999998199998,0.019387605826885965,0.0,0.0005816281747716812,89.5983403291722,0
49,4,200000,16666.666666666668,1000,140479,10000,3,6914,500,10000.0,36,1,married,master,self_employed,mortgage,business,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
32,3,200000,16666.666666666668,1089,145251,15838,3,7067,500,16002.337282900975,6,1,single,high_school,employed,mortgage,home,no,0.029999999998199998,0.16002337282900975,1.0,0.00480070118458225,83.45649139640767,0
62,6,200000,16666.666666666668,1034,50000,42854,2,5466,825,18674.53392483198,24,1,single,bachelor,retired,own,home,no,0.049499999997029996,0.04668633481207995,0.0,0.002310973573059299,88.83480690786911,0
41,8,200000,16666.666666666668,2161,50000,47576,1,7952,500,17969.40963193795,3,0,married,high_school,unemployed,other,home,no,0.029999999998199998,0.359388192638759,1.0,0.01078164577851587,44.461102671911355,0
26,5,200000,16666.666666666668,1474,131760,10836,2,3477,571,10000.0,36,1,married,bachelor,employed,rent,debt_consolidation,no,0.0342599999979444,0.016666666666666666,0.0,0.00057099999996574,89.57196424221988,0
24,5,200000,16666.666666666668,3915,158597,10000,0,1569,500,20756.348099630053,3,2,married,college,unemployed,mortgage,home,yes,0.029999999998199998,0.415126961992601,1.0,0.012453808859030802,25.36395775874414,1
39,3,200000,16666.666666666668,2931,57113,50570,1,1685,500,10000.0,12,0,married,master,unemployed,mortgage,education,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
32,5,200000,16666.666666666668,4229,62873,41304,1,7418,838,10107.476989282297,24,1,married,master,retired,own,home,yes,0.050279999996983196,0.02526869247320574,0.0,0.001270509857476554,79.20777573137205,0
42,5,200000,16666.666666666668,4462,61552,24687,2,10897,500,64758.62987189312,36,3,married,college,employed,other,debt_consolidation,no,0.029999999998199998,0.10793104978648853,1.0,0.00323793149340038,87.09855781598337,0
39,10,200000,16666.666666666668,1000,79741,19781,2,9310,500,11308.286110094694,24,1,married,high_school,employed,rent,home,no,0.029999999998199998,0.02827071527523673,0.0,0.0008481214582062146,89.46496285272625,0
34,4,200000,16666.666666666668,5919,113204,21791,2,15980,624,10000.0,24,0,married,bachelor,employed,own,business,no,0.0374399999977536,0.024999999999999998,0.0,0.0009359999999438398,89.40448453876574,0
26,4,200000,16666.666666666668,2172,50000,24582,1,10587,648,41882.347206329054,24,0,married,high_school,employed,mortgage,education,no,0.0388799999976672,0.10470586801582263,1.0,0.004070964148210926,87.1200891526123,0
19,9,200000,16666.666666666668,6249,50000,14166,4,6496,500,12528.628610332906,6,0,married,master,employed,mortgage,other,no,0.029999999998199998,0.12528628610332906,1.0,0.003758588582874356,86.14185169785658,0
30,5,200000,16666.666666666668,1000,50000,61365,6,5677,645,10000.0,3,1,single,college,employed,mortgage,other,no,0.038699999997677995,0.19999999999999998,1.0,0.007739999999535598,78.56184095262168,0
43,4,200000,16666.666666666668,4731,62744,10000,0,17660,500,10000.0,12,1,married,high_school,unemployed,own,debt_consolidation,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
37,2,200000,16666.666666666668,3179,91297,51932,2,31322,500,10000.0,6,1,divorced,bachelor,unemployed,rent,car,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
22,4,200000,16666.666666666668,10185,124922,11489,1,9519,500,18678.84984822076,24,0,divorced,bachelor,employed,mortgage,home,yes,0.029999999998199998,0.0466971246205519,0.0,0.001400913738532502,79.12708167144238,0
36,4,200000,16666.666666666668,3391,103217,10000,3,12121,500,20180.159037353522,12,1,married,master,unemployed,rent,home,no,0.029999999998199998,0.1009007951867676,1.0,0.0030270238554214062,87.42739718292682,0
38,5,200000,16666.666666666668,6246,76420,31291,4,3877,822,10000.0,3,0,married,master,unemployed,other,business,no,0.04931999999704079,0.19999999999999998,1.0,0.009863999999408159,78.40254095263123,0
26,2,200000,16666.666666666668,1000,50000,35216,3,3077,500,30343.413200203573,24,4,married,bachelor,employed,mortgage,home,yes,0.029999999998199998,0.07585853300050893,0.0,0.0022757559898787224,78.37247084161464,0
36,8,200000,16666.666666666668,3012,50000,18128,2,18629,500,14726.773195536694,12,1,married,college,retired,mortgage,debt_consolidation,yes,0.029999999998199998,0.07363386597768347,0.0,0.002209015979197963,78.44161788442601,1
35,3,200000,16666.666666666668,1591,117563,34379,3,3164,500,10688.892249002713,24,3,single,phd,employed,mortgage,education,no,0.029999999998199998,0.026722230622506782,0.0,0.0008016669186271033,89.48946840310848,0
23,5,200000,16666.666666666668,2246,265356,10000,4,13017,500,10000.0,6,4,single,phd,self_employed,mortgage,car,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
38,4,200000,16666.666666666668,2773,50000,60219,0,25551,500,15010.063373238616,36,0,single,high_school,unemployed,own,business,yes,0.029999999998199998,0.025016772288731025,0.0,0.0007505031686169005,79.51582852817293,0
40,5,200000,16666.666666666668,1599,136129,10000,2,21476,500,10000.0,6,2,single,bachelor,self_employed,mortgage,education,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
45,7,200000,16666.666666666668,4880,50000,43145,3,7175,500,15068.198554123988,24,0,married,bachelor,employed,own,home,no,0.029999999998199998,0.03767049638530996,0.0,0.001130114891491492,89.30381550519988,0
45,6,200000,16666.666666666668,6121,50000,23003,0,6344,500,10000.0,36,1,married,phd,employed,mortgage,business,yes,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,79.63586424221604,0
21,7,200000,16666.666666666668,1371,50000,23521,1,9212,555,58918.52734302675,36,2,single,high_school,employed,own,car,yes,0.033299999998002,0.09819754557171124,0.0,0.0032699782673417856,77.49624694816744,0
25,3,200000,16666.666666666668,3598,215201,10000,0,4194,500,10000.0,36,0,married,bachelor,employed,rent,education,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,1
40,8,200000,16666.666666666668,1000,50000,98718,3,7616,500,11302.383052228513,36,0,married,master,employed,own,home,no,0.029999999998199998,0.01883730508704752,0.0,0.0005651191525775184,89.60604987166869,0
40,3,200000,16666.666666666668,6400,63685,56965,2,15290,642,12898.68754223548,3,1,married,phd,employed,own,car,no,0.0385199999976888,0.2579737508447096,1.0,0.009937148881941985,67.83981781244606,0
40,6,200000,16666.666666666668,3166,75862,11963,0,31258,500,38003.338704064874,24,0,single,high_school,unemployed,rent,business,no,0.029999999998199998,0.09500834676016218,0.0,0.0028502504026338502,87.67988440783068,0
70,6,200000,16666.666666666668,2756,264053,70404,3,16321,1332,10047.924284707642,6,0,single,bachelor,self_employed,other,business,yes,0.0799199999952048,0.10047924284707642,1.0,0.00803030108785653,76.69734010766236,0
40,6,200000,16666.666666666668,11060,50000,16577,3,16198,500,10000.0,3,2,widowed,phd,self_employed,mortgage,other,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
46,3,200000,16666.666666666668,3824,117014,16167,0,19587,741,20901.26405273948,36,0,single,high_school,retired,mortgage,car,no,0.0444599999973324,0.034835440087899135,0.0,0.0015487836662150683,89.13784545737839,1
44,1,200000,16666.666666666668,27018,50000,10000,1,2160,845,10000.0,12,0,single,phd,employed,rent,debt_consolidation,no,0.050699999996958,0.049999999999999996,0.0,0.0025349999998479,88.74597095589397,0
